Trajectories
50
,,Facetracking Jonas:LEyebrow1,,,Facetracking Jonas:REyebrow1,,,Facetracking Jonas:Nosetip1,,,Facetracking Jonas:LMoothside1,,,Facetracking Jonas:RMoothside1,,,Facetracking Jonas:Chin1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
684,0,183.011,490.792,1199.28,128.277,599.945,1209.12,94.6875,512.145,1176.37,,,,103.175,559.708,1127.81,111.126,533.641,1069.95
685,0,183.589,492.265,1200.54,128.666,601.375,1210.25,95.073,513.679,1178.1,,,,103.038,560.965,1129.09,111.293,534.584,1072.06
686,0,184.169,493.722,1201.78,129.091,603.224,1211.21,95.5738,515.161,1179.31,,,,103.765,562.166,1130.41,111.236,535.4,1074.04
687,0,184.616,495.246,1202.8,130.026,604.905,1211.87,96.1473,516.7,1180.49,,,,103.904,563.252,1131.57,111.349,536.017,1075.54
688,0,185.159,496.6,1203.79,131.013,606.533,1212.36,96.4971,518.374,1181.85,,,,104.198,564.72,1132.94,111.617,536.971,1077.18
689,0,185.526,497.961,1204.85,131.939,608.029,1212.37,97.2231,519.841,1182.48,,,,104.329,565.856,1133.9,111.55,537.463,1078.7
690,0,185.908,499.456,1205.61,132.161,609.414,1213.23,97.6711,520.961,1183.71,,,,104.599,566.842,1135.15,111.73,538.253,1080
691,0,186.249,500.875,1206.44,132.529,610.717,1213.91,97.9787,522.218,1184.48,,,,105.085,567.927,1135.81,111.907,538.788,1081.58
692,0,186.67,501.776,1207.2,133.364,612.012,1214.26,98.5206,523.716,1185.3,,,,105.015,568.954,1136.96,111.594,539.594,1082.61
693,0,187.02,502.931,1207.98,133.748,613.33,1214.76,98.7568,524.768,1185.95,,,,105.503,569.948,1137.4,111.103,539.696,1084.35
694,0,187.243,504.021,1208.6,134.192,614.706,1215.27,98.7809,526.114,1186.85,,,,105.71,570.751,1138.26,111.716,540.967,1085.09
695,0,187.452,505.049,1209.39,134.679,615.923,1215.5,98.9874,527.339,1187.62,,,,105.64,571.843,1139.25,111.551,541.661,1085.85
696,0,187.466,505.956,1209.97,135.25,617.043,1215.78,99.34,528.623,1187.89,,,,105.571,572.671,1139.43,111.452,542.108,1086.73
697,0,187.441,507.054,1210.61,135.636,618.269,1216.01,99.1597,529.786,1188.48,,,,105.544,573.433,1139.88,111.589,543.105,1087.53
698,0,187.358,508.037,1211.05,135.57,619.548,1216.46,99.1225,531.057,1188.94,,,,105.068,574.044,1140.4,111.362,543.616,1088.45
699,0,187.011,508.735,1211.47,136.278,620.907,1216.18,98.9997,532.354,1189.16,,,,104.184,574.499,1140.88,110.8,544.25,1089.19
700,0,186.55,509.67,1211.85,136.444,621.824,1216.39,98.8659,533.831,1189.28,,,,103.265,574.829,1141.34,110.952,545.489,1089.13
701,0,185.976,510.606,1212.28,136.725,623.068,1216.38,98.6273,534.977,1189.55,130.598,524.062,1137.92,102.794,575.139,1141.61,110.889,546.514,1089.33
702,0,185.312,511.471,1212.4,136.634,624.441,1216.5,98.5554,537.209,1189,,,,101.576,575.712,1141.92,110.583,547.59,1089.42
703,0,184.178,512.367,1212.68,137.198,626,1215.94,97.6013,538.442,1188.9,126.859,526.112,1138.37,100.747,576.169,1141.74,110.249,549.164,1089.58
704,0,183.138,513.348,1212.82,137.376,626.982,1216.07,96.9322,540.018,1188.46,125.805,528.153,1138.45,100.52,576.99,1141.44,110.026,550.318,1089.6
705,0,181.638,514.06,1212.91,136.783,628.476,1216.33,96.4984,542.051,1187.85,124.46,529.167,1138.48,99.759,577.834,1141.42,109.586,551.863,1089.74
706,0,180.316,514.934,1212.89,137.054,629.477,1215.84,95.4749,543.539,1187.75,122.96,530.609,1138.01,99.3936,578.711,1140.9,109.071,553.114,1089.46
707,0,178.959,515.82,1213.26,137.565,630.304,1215.13,94.7276,545.248,1187.29,120.934,531.717,1138.45,98.8104,579.563,1140.65,108.988,554.538,1088.99
708,0,177.365,516.328,1212.95,136.626,631.393,1215.35,93.9785,546.491,1186.67,119.765,532.626,1137.86,98.3042,580.194,1140.57,108.416,555.58,1088.76
709,0,175.844,517.067,1212.86,136.587,632.074,1215.38,93.2614,547.945,1186.02,118.872,534.035,1137.39,97.7911,581.071,1139.71,108.4,556.903,1088.03
710,0,174.056,517.003,1212.8,136.159,632.633,1215.06,92.3995,549.286,1185.3,118.065,535.514,1136.79,97.7513,581.599,1139.07,108.183,557.791,1087.65
711,0,172.16,518.733,1211.84,134.967,633.184,1215.17,91.8863,550.444,1184.55,116.488,536.12,1137.17,97.5063,582.439,1138.18,107.718,558.778,1087.21
712,0,169.914,518.633,1211.27,134.201,633.059,1214.7,91.128,551.167,1183.76,116.242,537.57,1135.71,96.7659,583.211,1137.85,107.888,559.819,1086.49
713,0,167.909,519.04,1210.71,133.585,632.972,1214.12,90.6358,552.489,1182.55,114.982,538.261,1135.11,96.3491,583.984,1137.24,107.712,560.658,1085.79
714,0,166.578,519.575,1210.26,133.164,633.024,1213.56,90.0755,553.326,1181.48,114.932,539.533,1133.85,96.1153,584.512,1136.26,107.576,561.54,1085
715,0,165.265,520.25,1209.64,132.54,633.358,1213.26,89.2246,554.004,1180.75,114.538,540.321,1134.17,96.1951,584.813,1135.19,107.722,562.28,1084.15
716,0,164.172,520.25,1209.4,131.859,633.782,1212.9,88.5147,554.818,1179.92,112.841,540.662,1133.49,95.879,585.18,1134.44,107.848,563.021,1083.09
717,0,163.069,520.683,1208.73,131.426,633.974,1212.43,88.1174,555.599,1178.93,113.224,541.187,1132.2,95.435,585.89,1133.88,107.848,563.779,1082.4
718,0,162,520.734,1208.47,130.977,634.172,1212.08,87.3268,556.192,1178.29,113.336,542.736,1131.45,94.8408,586.277,1133.25,107.472,564.318,1082.11
719,0,161.111,521.044,1207.82,130.758,634.604,1211.37,86.7258,556.87,1177.39,,,,94.6676,586.825,1132.39,107.23,565.221,1081.35
720,0,160.137,521.03,1207.39,129.755,634.655,1211.42,86.4172,557.527,1176.47,,,,94.9275,587.39,1131.54,107.215,565.915,1080.5
721,0,159.189,521.247,1206.99,129.226,634.768,1210.99,85.6547,558.219,1175.71,,,,94.2851,587.875,1131.23,107.341,566.64,1079.61
722,0,158.268,521.312,1206.65,128.68,635.001,1210.78,84.925,558.673,1175.08,,,,94.3155,588.355,1130.31,107.209,567.492,1078.66
723,0,157.186,521.219,1206.24,128.175,635.144,1210.46,84.8026,559.686,1173.86,,,,93.8953,589.359,1129.96,106.842,567.984,1078.44
724,0,156.212,521.383,1205.61,127.633,635.229,1210.18,83.6075,559.815,1173.51,,,,93.1493,590.035,1129.6,106.9,569.081,1077.48
725,0,155.285,521.223,1205.14,127.161,635.416,1209.79,82.9705,560.482,1172.6,,,,,,,106.617,569.997,1076.77
726,0,154.388,521.451,1204.65,126.689,635.57,1209.52,82.3274,560.913,1171.92,,,,93.2542,591.23,1128.5,106.259,570.552,1076.36
727,0,153.32,521.299,1204.03,126.322,635.792,1209.15,81.7298,561.583,1171.04,,,,93.0263,592.062,1127.52,106.676,571.248,1075.06
728,0,152.514,521.035,1203.62,125.932,635.922,1208.77,81.2184,561.908,1170.33,,,,92.1809,592.78,1127.56,106.444,572.074,1074.53
729,0,151.718,521.087,1202.84,125.579,636.204,1208.4,80.6106,562.345,1169.46,,,,93.0261,593.268,1125.89,106.519,572.772,1073.98
730,0,151.096,520.833,1202.45,124.923,636.599,1208.23,80.4494,562.641,1168.71,,,,92.097,593.577,1125.41,106.147,573.262,1073.08
731,0,150.339,520.447,1201.92,125.245,636.95,1207.81,79.6166,562.762,1167.94,,,,,,,105.881,573.328,1072.42
732,0,149.854,520.454,1201.29,125.049,637.133,1207.49,79.3672,562.847,1167.28,,,,91.996,593.803,1123.76,106.231,573.552,1071.36
733,0,149.685,520.76,1200.96,124.965,637.467,1207.15,79.1832,562.81,1166.55,,,,,,,106.048,573.813,1070.71
734,0,149.42,520.349,1200.73,125.062,637.883,1206.44,78.6919,562.792,1166.17,,,,90.692,593.651,1123.24,106.056,573.624,1069.94
735,0,149.365,520.204,1200.58,125.103,637.95,1206.03,78.6339,562.563,1165.5,,,,91.6235,593.148,1121.74,106.658,573.393,1068.9
736,0,149.413,519.983,1200.63,125.054,637.656,1205.81,78.6013,562.221,1165.13,,,,91.2177,593.402,1120.98,106.085,572.67,1068.66
737,0,149.454,519.637,1200.6,124.829,637.34,1205.74,78.5512,561.525,1165.13,,,,91.4482,592.861,1120.14,106.262,572.7,1067.89
738,0,149.624,519.321,1200.6,124.823,636.825,1205.54,78.673,561.297,1164.85,,,,91.3714,592.277,1119.96,106.229,572.563,1067.41
739,0,150.044,519.775,1200.44,124.611,636.374,1205.56,78.6451,560.604,1164.73,,,,91.0174,591.642,1119.88,105.972,572.107,1066.92
740,0,150.256,519.416,1200.7,124.454,635.961,1205.48,78.7568,560.069,1164.74,,,,91.0549,591.054,1119.81,106.027,571.571,1066.44
741,0,150.444,519.055,1200.91,124.248,635.659,1205.57,78.8655,559.641,1164.77,105.82,548.015,1118.03,91.3413,590.622,1119.63,106.111,571.175,1066.06
742,0,150.479,518.424,1201.16,124.034,635.426,1205.7,79.0202,559.298,1164.82,105.768,547.636,1118.1,90.3479,591.001,1120.46,106.125,570.878,1065.67
743,0,150.702,518.016,1201.59,123.798,635.257,1205.83,79.4624,558.922,1164.71,105.477,547.291,1117.81,91.206,590.066,1119.74,105.853,570.781,1065.39
744,0,151.062,518.323,1201.59,123.739,634.954,1205.8,79.3952,558.384,1165.09,105.486,546.874,1117.69,90.8511,589.678,1119.8,105.807,570.605,1064.77
745,0,151.574,518.372,1201.85,123.946,634.562,1205.68,79.5881,557.939,1165.27,105.382,546.606,1117.65,90.6238,589.356,1119.71,105.931,570.244,1063.89
746,0,151.995,518.419,1202.05,123.957,634.314,1205.72,79.7909,557.629,1165.5,105.063,546.75,1117.54,90.5548,589,1119.55,105.697,569.905,1063.63
747,0,152.272,518.096,1202.49,123.816,634.049,1205.8,80.1573,557.347,1165.58,105.387,546.643,1117.6,91.4755,588.78,1118.45,106.052,569.502,1062.88
748,0,152.821,518.519,1202.75,123.706,633.796,1205.82,80.35,556.981,1165.78,105.182,546.267,1117.4,91.5692,587.945,1118.58,106.629,569.182,1062.36
749,0,153.099,518.481,1203.21,123.567,633.63,1205.88,80.4921,556.631,1166.14,105.743,545.862,1117.3,91.8815,587.506,1118.34,106.727,568.818,1061.92
750,0,153.444,518.467,1203.4,123.225,633.429,1206.06,80.7312,556.131,1166.41,107.201,545.827,1117.06,91.9256,587.123,1118.18,107.144,568.281,1061.09

