Trajectories
50
,,Facetracking Jonas:LEyebrow1,,,Facetracking Jonas:REyebrow1,,,Facetracking Jonas:Nosetip1,,,Facetracking Jonas:LMoothside1,,,Facetracking Jonas:RMoothside1,,,Facetracking Jonas:Chin1,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
433,0,-661.361,-168.522,1243.98,-644.753,-281.876,1246.74,-597.637,-214.725,1198.03,-638.326,-188.73,1160.83,-625.406,-255.284,1157.75,-621.187,-219.546,1136.1
434,0,-661.877,-168.188,1244.51,-644.955,-281.607,1247.19,-598.083,-214.169,1197.76,-638.441,-188.539,1159.91,-625.426,-254.481,1156.92,-621.209,-219.146,1136.57
435,0,-662.266,-167.812,1244.93,-644.909,-281.276,1247.56,-598.369,-213.663,1197.55,-638.864,-188.299,1159.5,-625.375,-253.654,1156.1,-621.569,-218.43,1136.96
436,0,-662.77,-167.431,1245.28,-644.983,-281.029,1247.76,-598.592,-213.403,1197.48,-639.115,-188.061,1159.1,-625.36,-253.232,1155.91,-621.819,-217.998,1137.63
437,0,-663.013,-167.288,1245.44,-644.947,-280.711,1247.88,-598.657,-213.052,1197.46,-639.377,-187.857,1158.77,-625.444,-252.742,1155.63,-621.923,-217.659,1138.02
438,0,-663.29,-167.145,1245.56,-644.851,-280.178,1247.96,-598.679,-212.704,1197.57,-639.64,-187.532,1158.51,-625.395,-252.364,1155.56,-621.899,-217.171,1138.47
439,0,-663.527,-166.777,1245.73,-644.759,-279.825,1247.96,-598.676,-212.34,1197.61,-639.77,-187.26,1158.38,-624.842,-251.98,1156.01,-621.878,-216.687,1138.64
440,0,-663.644,-166.474,1245.8,-644.693,-279.459,1247.9,-598.507,-212.007,1197.75,-639.93,-187.055,1158.33,-625.2,-251.95,1155.8,-621.724,-216.665,1138.71
441,0,-663.705,-166.198,1245.88,-644.65,-279.163,1247.84,-598.441,-211.698,1197.8,-639.954,-186.783,1158.38,-625.281,-251.787,1155.84,-622.201,-216.409,1138.01
442,0,-663.725,-165.962,1245.89,-644.551,-279.054,1247.82,-598.367,-211.436,1197.83,-639.992,-186.558,1158.45,-625.283,-251.693,1155.94,-622.19,-216.244,1137.8
443,0,-663.753,-165.772,1245.92,-644.429,-278.972,1247.8,-598.314,-211.208,1197.86,-640.025,-186.458,1158.56,-625.329,-251.526,1155.99,-622.233,-216.072,1137.78
444,0,-663.762,-165.587,1245.94,-644.392,-278.876,1247.81,-598.307,-210.901,1197.81,-639.975,-186.264,1158.71,-625.333,-251.458,1156.04,-622.23,-215.938,1137.74
445,0,-663.686,-165.397,1245.93,-644.357,-278.693,1247.66,-598.212,-210.829,1197.82,-639.85,-186.134,1158.83,-625.358,-251.369,1156.06,-622.235,-215.796,1137.7
446,0,-663.674,-165.247,1245.88,-644.289,-278.587,1247.61,-598.11,-210.687,1197.86,-639.651,-186.059,1158.95,-625.344,-251.332,1156.12,-622.201,-215.699,1137.62
447,0,-663.659,-165.179,1245.88,-644.201,-278.514,1247.51,-598.048,-210.568,1197.89,-639.56,-185.944,1159.14,-625.384,-251.238,1156.13,-622.224,-215.605,1137.64
448,0,-663.512,-164.989,1245.82,-644.246,-278.415,1247.4,-597.972,-210.465,1197.89,-639.492,-185.848,1159.27,-625.342,-251.163,1156.18,-622.166,-215.463,1137.69
449,0,-663.66,-165.004,1245.94,-644.277,-278.367,1247.4,-597.922,-210.381,1197.95,-639.389,-185.761,1159.44,-625.339,-251.063,1156.21,-622.105,-215.406,1137.68
450,0,-663.555,-164.848,1245.9,-644.224,-278.379,1247.41,-598.252,-210.354,1197.85,-639.657,-186.101,1159.62,-625.263,-250.971,1156.28,-622.081,-215.345,1137.72
451,0,-663.602,-164.914,1245.89,-644.269,-278.309,1247.38,-598.263,-210.291,1197.95,-639.288,-186.054,1159.85,-625.234,-250.905,1156.36,-622.013,-215.274,1137.77
452,0,-663.719,-165.145,1245.96,-644.289,-278.32,1247.4,-598.207,-210.319,1198.01,-639.421,-186.063,1159.83,-625.287,-250.875,1156.38,-621.918,-215.155,1137.84
453,0,-663.7,-164.92,1245.98,-644.228,-278.321,1247.47,-598.176,-210.243,1198.13,-639.508,-186.035,1159.99,-625.22,-250.883,1156.45,-621.853,-215.085,1137.89
454,0,-663.754,-164.865,1246.03,-644.238,-278.248,1247.44,-598.178,-210.185,1198.17,-639.445,-185.965,1160.13,-625.249,-250.797,1156.48,-621.822,-215.077,1137.85
455,0,-663.688,-164.753,1246.02,-644.235,-278.244,1247.43,-598.149,-210.144,1198.26,-639.416,-185.926,1160.24,-625.284,-250.826,1156.49,-621.797,-215.052,1137.81
456,0,-663.889,-164.862,1246.07,-644.199,-278.28,1247.45,-598.111,-210.105,1198.33,-639.209,-185.433,1160.41,-625.246,-250.764,1156.59,-621.798,-215.039,1137.76
457,0,-663.923,-164.848,1246.03,-644.177,-278.217,1247.38,-598.127,-210.073,1198.37,-639.218,-185.4,1160.66,-625.272,-250.716,1156.71,-621.772,-215.105,1137.6
458,0,-663.94,-164.86,1245.87,-644.152,-278.28,1247.36,-598.102,-210.037,1198.44,-639.214,-185.459,1161.01,-625.287,-250.693,1156.84,-621.739,-215.285,1137.34
459,0,-663.835,-164.772,1245.52,-644.088,-278.334,1247.28,-598.044,-210.029,1198.47,-638.962,-185.449,1161.6,-625.222,-250.712,1157.25,-621.676,-215.514,1136.94
460,0,-663.875,-164.753,1245.11,-644.06,-278.41,1247.2,-597.93,-210.044,1198.53,-638.706,-185.487,1162.34,-625.016,-251.249,1157.91,-621.644,-215.757,1136.45
461,0,-663.878,-164.751,1244.77,-644.079,-278.453,1247.13,-597.791,-209.993,1198.66,-638.519,-185.512,1163.13,-625.451,-251.439,1158.58,-621.711,-215.982,1135.82
462,0,-663.97,-164.847,1244.4,-644.099,-278.532,1247.06,-597.664,-209.962,1198.72,-638.462,-185.577,1163.61,-625.678,-251.272,1159.13,-621.636,-216,1135.24
463,0,-663.997,-164.876,1243.9,-644.199,-278.538,1246.94,-597.558,-209.946,1198.73,-638.474,-185.698,1163.99,-625.815,-251.224,1159.45,-621.621,-216,1134.5
464,0,-663.921,-164.728,1243.33,-644.208,-278.612,1246.82,-597.517,-209.894,1198.68,-638.658,-185.739,1164.39,-625.595,-251.212,1160.21,-621.534,-215.971,1134.16
465,0,-663.962,-164.529,1242.95,-644.16,-278.681,1246.81,-597.432,-209.864,1198.63,-638.88,-185.72,1164.71,-625.923,-251.254,1160.41,-621.525,-215.911,1133.93
466,0,-664.37,-165.108,1242.38,-644.051,-278.755,1246.7,-597.508,-209.764,1198.51,-638.968,-185.757,1164.84,-625.972,-251.275,1160.57,-621.486,-215.871,1133.83
467,0,-664.212,-164.665,1242.15,-643.94,-278.821,1246.57,-597.416,-209.657,1198.47,-639.478,-185.695,1165.15,-625.983,-251.186,1160.65,-621.488,-215.789,1133.74
468,0,-664.17,-164.683,1241.67,-643.856,-278.811,1246.35,-597.531,-209.411,1198.28,-639.82,-185.657,1165.4,-625.96,-251.069,1160.51,-621.315,-215.654,1133.95
469,0,-664.238,-164.653,1241.36,-643.74,-278.75,1246.22,-597.522,-209.284,1198.3,-639.977,-185.619,1165.47,-625.847,-250.842,1160.34,-621.401,-215.547,1133.91
470,0,-664.194,-164.521,1240.98,-643.582,-278.713,1246.09,-597.562,-209.044,1198.21,-640.297,-185.95,1165.9,-625.882,-250.786,1160.36,-621.43,-215.501,1133.82
471,0,-664.275,-164.474,1240.67,-643.412,-278.543,1246.02,-597.622,-208.848,1198.13,-641.029,-185.713,1166.19,-625.933,-250.635,1160.59,-621.485,-215.382,1133.78
472,0,-664.381,-164.418,1240.43,-643.258,-278.415,1245.88,-597.726,-208.649,1198.07,-641.555,-185.693,1166.37,-625.987,-250.809,1161.17,-621.597,-215.33,1133.7
473,0,-664.695,-164.507,1240.36,-643.083,-278.247,1245.65,-597.888,-208.44,1197.98,-642.446,-185.727,1166.57,-626.302,-250.648,1161.01,-621.863,-215.103,1133.54
474,0,-664.915,-164.5,1240.29,-642.883,-278.149,1245.57,-597.929,-207.955,1197.89,-643.24,-185.481,1167.03,-626.479,-250.716,1161.22,-621.73,-215.082,1133.94
475,0,-665.133,-164.407,1240.24,-642.725,-278.036,1245.47,-598.096,-207.647,1197.74,-643.44,-184.665,1167.75,-626.878,-251.025,1161.44,-621.94,-214.56,1134.22
476,0,-665.38,-164.272,1240.23,-642.573,-277.92,1245.43,-598.286,-207.469,1197.59,-645.298,-184.673,1168.09,-627.264,-251.514,1161.89,-621.978,-214.171,1135.29
477,0,-665.6,-164.087,1240.22,-642.463,-277.736,1245.37,-598.594,-207.297,1197.39,-646.431,-184.398,1168.85,-627.904,-251.995,1162.48,-621.783,-213.951,1136.23
478,0,-665.853,-163.868,1240.26,-642.374,-277.598,1245.29,-598.892,-207.178,1197.13,-647.595,-183.914,1169.37,-628.995,-253.087,1163.57,-621.563,-213.958,1137.99
479,0,-666.122,-163.588,1240.43,-642.322,-277.563,1245.31,-598.952,-206.91,1197.08,-648.593,-183.412,1169.9,-628.595,-253.266,1164.45,-621.979,-213.597,1138.36
480,0,-666.337,-163.476,1240.49,-642.226,-277.459,1245.33,-599.101,-206.7,1196.95,-649.524,-183.001,1170.32,-629.494,-254.235,1165,-621.813,-213.464,1139.27
481,0,-666.587,-163.416,1240.47,-642.091,-277.391,1245.43,-599.253,-206.428,1196.89,-650.861,-182.254,1171.04,-631.479,-255.428,1164.26,-621.94,-212.974,1140.15
482,0,-666.84,-163.323,1240.61,-641.974,-277.339,1245.51,-599.395,-206.116,1196.94,-651.17,-181.853,1171.39,-631.818,-255.751,1164.87,-621.993,-212.904,1140.7
483,0,-666.985,-163.673,1240.44,-641.844,-277.189,1245.59,-599.536,-205.805,1196.95,-651.633,-181.475,1171.74,-631.524,-255.839,1165.55,-622.284,-212.638,1140.94
484,0,-667.068,-163.518,1240.44,-641.698,-277.194,1245.58,-599.665,-205.537,1197,-651.828,-181.17,1172.01,-629.962,-255.42,1166.5,-621.817,-212.514,1141.24
485,0,-667.428,-163.647,1240.58,-641.536,-277.018,1245.48,-599.82,-205.272,1197.03,-652.074,-180.901,1172.22,-629.778,-255.392,1167.04,-622.223,-212.222,1141.14
486,0,-667.655,-163.583,1240.72,-641.13,-276.958,1245.6,-599.929,-205.115,1197.11,-652.281,-180.675,1172.4,-629.588,-255.223,1167.57,-622.166,-211.9,1141.26
487,0,-667.875,-163.536,1240.9,-641.036,-276.858,1245.5,-599.997,-204.936,1197.29,-652.408,-180.436,1172.66,-630.607,-255.709,1167.13,-622.174,-211.644,1141.41
488,0,-667.974,-163.576,1241.04,-640.955,-276.838,1245.5,-600.024,-204.721,1197.45,-652.512,-180.262,1172.84,-630.533,-255.655,1167.43,-622.258,-211.428,1141.47
489,0,-668.041,-163.652,1241.21,-640.853,-276.851,1245.46,-600.081,-204.513,1197.78,-652.532,-180.211,1172.97,-630.443,-255.635,1167.66,-622.185,-211.247,1141.4
490,0,-668.003,-163.588,1241.28,-640.78,-276.867,1245.29,-599.961,-204.34,1197.97,-652.616,-179.992,1173.3,-630.732,-255.701,1167.5,-622.007,-210.916,1141.47
491,0,-668.131,-163.642,1241.55,-640.607,-276.883,1245.24,-600.009,-204.2,1198.07,-652.683,-179.959,1173.47,,,,-621.757,-210.613,1141.75
492,0,-668.414,-163.564,1242.01,-640.424,-276.8,1245.09,-600.099,-203.99,1198.05,-652.788,-179.67,1173.86,-628.694,-254.987,1168.72,-621.836,-209.847,1142.04
493,0,-668.532,-163.782,1242.29,-640.251,-276.794,1245.03,-600.189,-203.806,1198.19,-652.88,-179.428,1174.26,-628.384,-254.799,1169.14,-621.677,-209.265,1141.96
494,0,-668.641,-163.936,1242.48,-640.051,-276.805,1245.02,-600.311,-203.548,1198.32,-653.126,-179.308,1174.37,-628.716,-254.256,1168.88,-621.682,-208.717,1141.79
495,0,-668.717,-164.087,1242.63,-639.686,-276.942,1244.85,-600.377,-203.165,1198.51,-653.201,-179.158,1174.53,-628.359,-253.98,1168.99,-621.705,-208.425,1141.97
496,0,-668.893,-164.22,1242.82,-639.299,-276.976,1244.98,-600.446,-202.872,1198.74,-653.377,-178.918,1174.5,-629.314,-253.981,1168.72,-621.681,-208.057,1142.34
497,0,-669.024,-164.336,1243.03,-639.206,-276.892,1244.89,-600.392,-202.554,1198.97,-653.242,-178.72,1175.01,-628.288,-253.527,1169.26,-621.773,-207.62,1142.48
498,0,-669.33,-164.224,1243.45,-639.244,-276.753,1244.71,-600.509,-202.024,1199.27,,,,-628.461,-253.288,1169.35,-621.828,-207.077,1142.4
499,0,-669.594,-164.399,1243.81,-639.086,-276.631,1244.66,-600.398,-201.508,1199.64,-653.365,-177.476,1176.33,-628.254,-252.67,1169.77,-621.891,-206.189,1142.53
500,0,-669.96,-164.249,1244.36,-638.967,-276.468,1244.6,-600.298,-201.018,1200.01,-653.35,-177.08,1176.64,-627.644,-251.904,1169.96,-621.885,-205.662,1142.76
501,0,-670.218,-164.193,1244.74,-638.844,-276.513,1244.47,-600.373,-200.522,1200.39,-653.446,-176.66,1177.15,-626.987,-251.161,1169.93,-622.082,-204.787,1142.98
502,0,-670.488,-164.245,1244.94,-638.673,-276.438,1244.44,-600.559,-199.821,1200.57,-653.649,-176.514,1177.14,-626.612,-250.64,1170.03,-622.046,-204.087,1143.11
503,0,-670.771,-164.278,1245.17,-638.524,-276.315,1244.37,-600.38,-199.332,1200.72,-653.665,-176.255,1177.37,-628.164,-250.906,1169.1,-622.034,-203.502,1143.16
504,0,-670.828,-164.172,1245.2,-638.315,-276.244,1244.39,-600.501,-199.024,1200.94,-653.719,-176.087,1177.52,-628.131,-250.656,1169.08,-621.922,-203.186,1142.84
505,0,-670.795,-164.275,1245.08,-638.246,-276.233,1244.41,-600.424,-199.432,1201.22,-653.612,-176.069,1177.55,-627.86,-250.409,1169.17,-621.93,-203.081,1142.21
506,0,-670.836,-164.345,1245.06,-638.138,-276.156,1244.54,-600.352,-199.374,1201.42,-653.564,-176.15,1177.52,-627.703,-250.251,1169.16,-622.163,-203.256,1141.67
507,0,-670.82,-164.398,1245.07,-638.101,-276.215,1244.66,-600.381,-199.543,1201.52,-653.503,-176.273,1177.56,-627.688,-250.283,1169.16,-622.485,-203.551,1141.14
508,0,-670.912,-164.441,1245.22,-638.052,-276.352,1244.76,-600.433,-199.59,1201.55,-653.375,-176.345,1177.6,-627.979,-250.481,1169.02,-622.41,-204.101,1140.89
509,0,-670.941,-164.437,1245.25,-638.046,-276.407,1244.86,-600.42,-199.724,1201.68,-653.389,-176.466,1177.59,-628.181,-250.614,1168.91,-622.324,-204.711,1140.07
510,0,-670.756,-164.474,1245.06,-638.031,-276.397,1244.96,-600.589,-199.837,1201.73,-653.527,-176.548,1177.51,-627.71,-250.48,1169.28,-622.512,-204.957,1138.43
511,0,-670.872,-164.377,1245.16,-637.837,-276.376,1245.1,-600.701,-199.821,1201.84,-653.807,-176.589,1177.44,-628.206,-250.703,1169.1,-623.252,-205.805,1136.32
512,0,-670.751,-164.322,1245.03,-636.778,-276.346,1245.54,-600.901,-199.861,1201.89,-654.264,-176.708,1177.18,-628.438,-250.806,1169.01,-622.948,-205.368,1135.09
513,0,-671.088,-164.283,1245.26,-637.651,-276.158,1245.22,-601.212,-199.789,1201.92,-654.557,-176.735,1177.1,-628.717,-250.991,1168.96,-623.293,-205.299,1134.12
514,0,-671.054,-163.665,1245.18,-637.698,-275.916,1245.21,-601.572,-199.669,1201.87,-654.888,-176.804,1177.12,-629.026,-251.142,1168.92,-623.525,-205.332,1133.61
515,0,-671.112,-163.561,1245.24,-637.574,-275.752,1245.23,-601.755,-199.628,1201.88,-655.112,-176.726,1177.16,-629.198,-251.231,1169.03,-623.633,-205.329,1133.07
516,0,-671.081,-163.641,1245.16,-637.496,-275.583,1245.28,-601.97,-199.48,1201.95,-655.292,-176.688,1177.34,-629.396,-251.347,1169.03,-623.829,-205.253,1132.82
517,0,-671.119,-163.599,1245.3,-637.523,-275.426,1245.3,-602.087,-199.381,1202.1,-655.516,-176.687,1177.51,-629.527,-251.43,1169.15,-623.949,-205.082,1132.75
518,0,-671.163,-163.579,1245.34,-637.525,-275.304,1245.34,-602.245,-199.33,1202.24,-655.781,-176.84,1177.24,-629.591,-251.629,1169.28,-624.159,-204.994,1132.64
519,0,-671.394,-163.367,1245.57,-637.606,-275.22,1245.36,-602.49,-199.331,1202.23,-656.218,-176.822,1177.53,-629.639,-251.763,1169.42,-624.422,-204.942,1132.64
520,0,-671.56,-163.387,1245.72,-637.871,-275.073,1245.36,-602.741,-199.257,1202.25,-656.637,-176.821,1177.63,-628.694,-252.428,1170.28,-624.407,-205.105,1133.08
521,0,-671.901,-163.238,1245.96,-638.032,-274.873,1245.35,-603.181,-199.24,1202.37,-656.868,-176.699,1177.95,-630.287,-251.747,1169.51,-625.199,-204.752,1132.85
522,0,-672.233,-163.224,1246.17,-638.148,-274.716,1245.54,-603.549,-199.05,1202.52,-657.05,-176.549,1178.21,-630.43,-251.814,1169.47,-625.344,-204.55,1133.07
523,0,-672.397,-163.233,1246.29,-638.088,-274.63,1245.75,-603.87,-198.697,1202.87,-657.205,-176.352,1178.43,-630.403,-251.748,1169.55,-625.578,-204.438,1133.26
524,0,-672.634,-163.075,1246.52,-638.018,-274.511,1245.97,-603.881,-198.476,1203.12,-657.479,-176.173,1178.68,-630.192,-251.527,1169.68,-625.608,-204.265,1133.41
525,0,-672.862,-162.921,1246.71,-637.999,-274.404,1246.16,-603.997,-198.184,1203.27,-657.862,-176.028,1179.02,-631.184,-251.406,1169.26,-625.645,-203.984,1133.49
526,0,-673.086,-162.895,1246.9,-637.885,-274.137,1246.34,-604.139,-197.992,1203.46,-658.076,-175.813,1179.19,-630.155,-250.706,1170.44,-625.413,-203.505,1133.9
527,0,-673.25,-162.737,1247.18,-637.744,-273.926,1246.51,-604.097,-197.692,1203.77,-658.247,-175.574,1179.43,-630.149,-250.457,1170.69,-625.566,-203.112,1134.05
528,0,-673.369,-162.518,1247.37,-637.576,-273.796,1246.7,-604.137,-196.975,1204.01,-658.419,-175.274,1179.76,-630.336,-250.208,1170.98,-625.371,-202.418,1134.53
529,0,-673.47,-162.289,1247.62,-637.357,-273.578,1246.85,-603.926,-196.57,1204.17,-658.2,-174.818,1180.02,-630.81,-250.124,1170.72,-625.653,-202.236,1134.49
530,0,-673.523,-162.044,1247.82,-637.251,-273.483,1246.94,-604.043,-195.79,1204.3,-658.203,-174.577,1180.17,-629.86,-249.5,1171.22,-625.743,-202.048,1134.63
531,0,-673.542,-161.826,1247.92,-636.862,-273.014,1247.14,-604.105,-195.781,1204.44,-658.178,-174.379,1180.27,-629.632,-249.368,1171.38,-625.508,-201.741,1134.89
532,0,-673.487,-161.601,1247.94,-636.553,-272.69,1247.31,-604.056,-195.459,1204.51,-658.051,-174.068,1180.34,-629.187,-249.008,1171.48,-625.365,-201.58,1134.94
533,0,-673.325,-161.346,1247.91,-636.225,-272.45,1247.39,-603.899,-195.24,1204.55,-657.884,-173.706,1180.44,-629.452,-248.82,1171.17,-625.1,-201.285,1134.97
534,0,-673.065,-161.093,1247.79,-636.036,-272.065,1247.45,-603.724,-194.834,1204.53,-657.403,-173.226,1180.39,-629.589,-248.774,1170.79,-624.681,-200.721,1135.11
535,0,-672.623,-160.582,1247.55,-635.599,-271.821,1247.43,-603.197,-194.492,1204.57,-657.066,-173.034,1180.44,-629.273,-248.519,1170.79,-624.039,-200.134,1135.21
536,0,-672.541,-160.151,1247.62,-635.227,-271.48,1247.39,-602.606,-194.06,1204.54,-656.733,-172.843,1180.35,-628.261,-247.937,1171.24,-623.82,-200.186,1134.91
537,0,-672.148,-159.988,1247.45,-634.951,-271.099,1247.24,-602.363,-193.879,1204.38,-656.085,-172.552,1180.16,-627.691,-247.726,1171.38,-623.481,-200.022,1134.76
538,0,-671.68,-159.796,1247.19,-634.546,-270.666,1247.19,-602.206,-193.699,1204.19,-655.679,-172.337,1179.95,-626.691,-247.327,1171.57,-622.94,-199.89,1134.62
539,0,-671.187,-159.391,1247.07,-633.937,-270.488,1247.17,-601.713,-193.109,1204.06,-655.4,-172.115,1179.68,-626.603,-247.084,1171.28,-622.413,-199.868,1134.44
540,0,-670.597,-159.291,1246.83,-633.418,-270.329,1246.99,-600.941,-192.763,1203.79,-654.815,-171.834,1179.48,-626.029,-246.913,1170.73,-621.733,-199.419,1134.43
541,0,-670.025,-159.045,1246.56,-633.065,-270.431,1246.62,-600.296,-192.869,1203.49,-654.183,-171.749,1179.13,-625.686,-246.819,1170.65,-621.666,-199.565,1133.93
542,0,-669.255,-159.009,1246.16,-632.447,-270.026,1246.3,-599.975,-192.867,1203.1,-653.403,-171.475,1179.03,-624.924,-246.53,1170.65,-621.055,-199.198,1134.01
543,0,-668.637,-158.782,1245.99,-631.989,-269.862,1246.02,-599.532,-192.935,1202.71,-653.283,-171.504,1178.71,-623.91,-246.243,1170.48,-620.508,-199.27,1134.09
544,0,-668.125,-158.571,1245.79,-631.667,-269.814,1245.79,-598.841,-192.96,1202.35,-652.48,-171.009,1178.22,-623.726,-246.322,1169.93,-620.283,-199.199,1133.34
545,0,-667.66,-158.535,1245.61,-631.519,-269.625,1245.54,-598.296,-192.924,1202.04,-652.091,-171.184,1177.89,-625.174,-247.02,1169.03,-619.99,-199.311,1132.86
546,0,-667.14,-158.476,1245.31,-631.176,-269.656,1245.31,-598.094,-192.881,1201.64,-651.851,-171.472,1177.71,-625.104,-247.077,1168.7,-619.812,-199.443,1132.56
547,0,-666.783,-158.289,1245.19,-630.978,-269.629,1245.08,-598.022,-192.963,1201.24,-651.553,-171.448,1177.55,-625.055,-247.142,1168.4,-619.778,-199.601,1132.39
548,0,-666.387,-158.33,1244.92,-630.589,-269.718,1244.93,-597.806,-193.079,1201.01,-651.503,-171.533,1177.37,-624.92,-247.185,1168.23,-619.734,-199.665,1132.29
549,0,-666.188,-158.428,1244.9,-630.49,-269.843,1244.67,-597.697,-193.258,1200.72,-651.458,-171.656,1177.27,-624.98,-247.243,1168.02,-619.698,-199.773,1132.25
550,0,-665.927,-158.558,1244.79,-630.276,-269.768,1244.65,-597.597,-193.382,1200.51,-651.489,-171.803,1177.25,-624.836,-247.32,1167.96,-619.581,-199.792,1132.26
551,0,-665.589,-158.667,1244.63,-630.244,-269.978,1244.48,-597.46,-193.431,1200.43,-651.358,-171.906,1177.12,-624.766,-247.458,1167.93,-619.567,-199.944,1132.23
552,0,-665.352,-158.723,1244.61,-630.126,-270.15,1244.53,-597.275,-193.686,1200.28,-651.141,-171.995,1177.04,-624.656,-247.574,1167.9,-618.902,-200.231,1132.64
553,0,-664.997,-158.837,1244.48,-629.968,-270.33,1244.56,-597.032,-193.934,1200.23,-650.756,-172.146,1176.95,-623.438,-247.329,1168.54,-619.075,-200.321,1132.42
554,0,-664.47,-158.817,1244.39,-629.628,-270.456,1244.73,-596.417,-194.288,1200.35,-649.964,-172.428,1176.89,-623.217,-247.535,1168.42,-619.053,-200.726,1132.13
555,0,-663.766,-158.828,1244.26,-629.356,-270.608,1244.78,-595.667,-194.482,1200.54,-649.452,-172.82,1176.77,-622.634,-247.409,1168.56,-619.093,-201.622,1131.06
556,0,-663.084,-158.919,1244.2,-628.946,-270.819,1244.97,-595.646,-195.295,1200.18,-648.673,-173.189,1176.41,-622.437,-247.528,1168.39,-618.6,-201.882,1130.52
557,0,-662.342,-159.477,1243.99,-628.572,-270.963,1245.09,-594.244,-195.305,1200.68,-647.472,-173.446,1176.27,-622.523,-247.758,1168.06,-618.193,-201.86,1130.23
558,0,-661.285,-159.258,1244.01,-628.25,-271.162,1245.17,-593.195,-195.58,1201.2,-646.437,-173.906,1175.9,-621.908,-247.718,1167.75,-617.47,-202.816,1129.08
559,0,-660.471,-159.414,1243.92,-627.918,-271.4,1245.32,-591.917,-196.054,1201.36,-645.125,-174.325,1175.62,-620.89,-247.665,1167.5,-616.104,-202.758,1128.73
560,0,-659.541,-159.68,1243.78,-627.634,-272.004,1245.4,-590.436,-197.044,1201.67,-643.411,-174.931,1175.02,-619.744,-247.398,1167.17,-614.999,-203.456,1127.74
561,0,-658.514,-159.693,1243.53,-626.914,-272.446,1245.33,-589.446,-197.283,1201.81,-641.093,-175.425,1174.15,-619.243,-247.197,1166.62,-613.464,-203.847,1127.26
562,0,-657.626,-160.072,1243.66,-626.481,-272.915,1245.12,-588.365,-198.062,1201.83,-639.259,-175.902,1173.03,-618.046,-247.242,1165.69,-612.738,-204.195,1125.49
563,0,-656.511,-160.782,1243.24,-626.293,-273.13,1244.86,-587.572,-198.48,1201.75,-637.951,-176.398,1172.19,-617.236,-247.201,1164.79,-611.698,-204.535,1125.14
564,0,-655.59,-160.662,1243.19,-626.085,-273.326,1244.58,-586.821,-198.64,1201.52,-636.473,-176.805,1171.33,-616.522,-247.228,1164.42,-610.898,-204.91,1124.86
565,0,-654.734,-160.883,1242.81,-626.194,-273.645,1244.39,-585.806,-199.509,1201.28,-634.83,-177.422,1169.61,-616.118,-247.187,1163.7,-610.792,-205.946,1123.42
566,0,-654.082,-161.294,1242.45,-626.243,-273.689,1244.33,-585.048,-200.266,1201,-632.019,-178.421,1167.54,-615.461,-246.869,1162.56,-610.501,-205.847,1123.26
567,0,-653.429,-161.375,1242.08,-625.789,-274.282,1244.07,-584.771,-200.663,1200.55,-630.193,-178.732,1166.49,-615.144,-246.571,1162.15,-610.402,-206.998,1122.73
568,0,-652.979,-161.472,1242.04,-626.164,-274.512,1244.13,-584.514,-201.135,1200.25,-628.276,-179.606,1164.68,-614.02,-246.413,1161.02,-610.498,-207.698,1121.69
569,0,-652.446,-161.814,1241.91,-626.314,-274.765,1243.98,-584.502,-201.239,1199.92,-627.443,-180.43,1163.5,-613.635,-244.798,1158.84,-610.906,-208.055,1120.9
570,0,-652.09,-162.401,1241.56,-626.43,-275.058,1243.98,-584.193,-202.045,1199.62,-626.279,-181.432,1162.35,-613.355,-244.57,1157.44,-611.102,-208.692,1120.03
571,0,-651.892,-162.647,1241.44,-626.385,-275.517,1243.89,-583.925,-202.6,1199.41,-625.769,-182.118,1161.59,-612.951,-244.779,1156.41,-611.389,-209.544,1119.16
572,0,-651.797,-162.801,1241.53,-626.579,-275.814,1244.02,-583.757,-202.996,1199.56,-625.559,-182.616,1161.42,-612.626,-244.748,1156.12,-611.081,-209.903,1119.36
573,0,-651.569,-163.053,1241.6,-626.928,-276.219,1244.32,-583.374,-203.581,1199.99,-625.299,-182.913,1161.51,-612.377,-245.149,1156.11,-610.519,-210.361,1119.83
574,0,-651.495,-163.177,1242.05,-627.742,-276.418,1244.27,-583.128,-203.913,1200.38,-625.205,-183.163,1161.93,-612.163,-245.565,1156.05,-609.624,-210.857,1120.5
575,0,-651.322,-163.374,1242.37,-628.13,-276.784,1244.93,-582.812,-204.829,1201.21,-625.115,-183.537,1162.44,-611.956,-246.317,1156.29,-608.705,-211.298,1121.43
576,0,-651.19,-163.543,1242.67,-628.839,-277.286,1245.49,-582.536,-205.643,1201.89,-625.097,-183.707,1163.11,-611.266,-247.262,1156.91,-607.636,-211.615,1123.13
577,0,-650.936,-163.762,1242.94,-629.665,-277.666,1245.97,-582.239,-206.674,1202.7,-624.732,-183.671,1164.13,-611.214,-248.029,1157.31,-605.501,-212.184,1126.29
578,0,-650.581,-164.273,1243.08,-630.504,-278.27,1246.58,-582.169,-207.636,1203.33,-624.172,-183.637,1165.51,-610.35,-249.26,1158.48,-602.874,-212.748,1130.23
